assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
4126310,135415,Salvelinus killinensis,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Salvelinus,killinensis,,,,"(Günther, 1866)",Vulnerable,D2,3.1,Unknown,Global & Europe
4126772,135417,Salvelinus lonsdalii,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Salvelinus,lonsdalii,,,,"Regan, 1909",Critically Endangered,B1ab(v)+2ab(v),3.1,Unknown,Global & Europe
4126912,135418,Salvelinus mallochi,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Salvelinus,mallochi,,,,"Regan, 1909",Vulnerable,D2,3.1,Unknown,Global & Europe
4126991,135419,Salvelinus maxillaris,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Salvelinus,maxillaris,,,,"Regan, 1909",Vulnerable,D2,3.1,Unknown,Global & Europe
4127516,135423,Salvelinus perisii,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Salvelinus,perisii,,,,"(Günther, 1865)",Vulnerable,D2,3.1,Unknown,Global & Europe
4127677,135424,Salvelinus struanensis,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Salvelinus,struanensis,,,,"(Maitland, 1881)",Vulnerable,D2,3.1,Unknown,Global & Europe
4128114,135427,Salvelinus willoughbii,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Salvelinus,willoughbii,,,,"(Günther, 1862)",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global & Europe
4128269,135428,Salvelinus youngeri,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Salvelinus,youngeri,,,,"Friend, 1956",Vulnerable,D2,3.1,Unknown,Global & Europe
4135554,135511,Cottus perifretum,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,COTTIDAE,Cottus,perifretum,,,,"Freyhof, Kottelat &amp; Nolte, 2005",Least Concern,,3.1,Unknown,Global & Europe
4136569,135518,Coregonus pennantii,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Coregonus,pennantii,,,,"Valenciennes, 1848",Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Unknown,Global & Europe
4138462,135525,Pomatoschistus microps,ANIMALIA,CHORDATA,GOBIIFORMES,ACTINOPTERYGII,GOBIIDAE,Pomatoschistus,microps,,,,"(Krøyer, 1838)",Least Concern,,3.1,Unknown,Global
4146283,135566,Coregonus clupeoides,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Coregonus,clupeoides,,,,"Lacepède, 1803",Vulnerable,D2,3.1,Unknown,Global & Europe
4150683,135577,Salmo ferox,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Salmo,ferox,,,,"Jardine, 1835",Data Deficient,,3.1,Unknown,Global & Europe
4155004,135591,Gasterosteus gymnurus,ANIMALIA,CHORDATA,GASTEROSTEIFORMES,ACTINOPTERYGII,GASTEROSTEIDAE,Gasterosteus,gymnurus,,,,"Cuvier, 1829",Least Concern,,3.1,Unknown,Global
4155531,135592,Salmo stomachicus,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Salmo,stomachicus,,,,"Günther, 1866",Vulnerable,D2,3.1,Unknown,Global & Europe
4159287,135606,Dicentrarchus labrax,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,MORONIDAE,Dicentrarchus,labrax,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
4168717,135640,Coregonus vandesius,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Coregonus,vandesius,,,,"Richardson, 1836",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global & Europe
4171476,135653,Salmo nigripinnis,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Salmo,nigripinnis,,,,"Günther, 1866",Vulnerable,D2,3.1,Unknown,Global & Europe
4174680,135667,Pungitius laevis,ANIMALIA,CHORDATA,GASTEROSTEIFORMES,ACTINOPTERYGII,GASTEROSTEIDAE,Pungitius,laevis,,,,"(Cuvier, 1829)",Least Concern,,3.1,Unknown,Global & Europe
4182365,135689,Chelon labrosus,ANIMALIA,CHORDATA,MUGILIFORMES,ACTINOPTERYGII,MUGILIDAE,Chelon,labrosus,,,,"(Risso, 1827)",Least Concern,,3.1,Unknown,Global
4184980,135696,Abramis brama,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,LEUCISCIDAE,Abramis,brama,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
4186748,135701,Coregonus stigmaticus,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Coregonus,stigmaticus,,,,"Regan, 1908",Endangered,"B2ab(ii,iii,v)",3.1,Unknown,Global & Europe
4186887,135704,Coregonus pollan,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Coregonus,pollan,,,,"Thompson, 1835",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global & Europe
4191586,135717,Platichthys flesus,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,PLEURONECTIDAE,Platichthys,flesus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
4425806,14232,Myrmica hirsuta,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,FORMICIDAE,Myrmica,hirsuta,,,,"Elmes, 1978",Vulnerable,D2,2.3,,Global
4428448,14263,Myxas glutinosa,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,LYMNAEIDAE,Myxas,glutinosa,,,,"(Müller, 1774)",Data Deficient,,2.3,,Global
4440023,14500,Nematostella vectensis,ANIMALIA,CNIDARIA,ACTINIARIA,ANTHOZOA,EDWARDSIIDAE,Nematostella,vectensis,,,,"Stephenson, 1935",Vulnerable,A1ce,2.3,,Global
4516675,153538,Zostera marina,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ZOSTERACEAE,Zostera,marina,,,,L.,Least Concern,,3.1,Decreasing,Global
4526314,153648,Pacifastacus leniusculus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ASTACIDAE,Pacifastacus,leniusculus,,,,"(Dana, 1852)",Least Concern,,3.1,Unknown,Global
4541724,153764,Orconectes limosus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,limosus,,,,"(Rafinesque, 1817)",Least Concern,,3.1,Stable,Global
4557336,153877,Procambarus clarkii,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,clarkii,,,,"(Girard, 1852)",Least Concern,,3.1,Increasing,Global
4619676,154729,Diaphus rafinesquii,ANIMALIA,CHORDATA,MYCTOPHIFORMES,ACTINOPTERYGII,MYCTOPHIDAE,Diaphus,rafinesquii,,,,"(Cocco, 1838)",Least Concern,,3.1,Unknown,Global
4637970,154807,Caranx crysos,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CARANGIDAE,Caranx,crysos,,,,"(Mitchill, 1815)",Least Concern,,3.1,Unknown,Global
4641606,154820,Alepisaurus ferox,ANIMALIA,CHORDATA,AULOPIFORMES,ACTINOPTERYGII,ALEPISAURIDAE,Alepisaurus,ferox,,,,"Lowe, 1833",Least Concern,,3.1,Unknown,Global
4687037,154998,Argyropelecus hemigymnus,ANIMALIA,CHORDATA,STOMIIFORMES,ACTINOPTERYGII,STERNOPTYCHIDAE,Argyropelecus,hemigymnus,,,,"Cocco, 1829",Least Concern,,3.1,Stable,Global
4703085,155096,Sarda sarda,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SCOMBRIDAE,Sarda,sarda,,,,"(Bloch, 1793)",Least Concern,,3.1,Stable,Global
4705899,155030,Macroramphosus scolopax,ANIMALIA,CHORDATA,SYNGNATHIFORMES,ACTINOPTERYGII,CENTRISCIDAE,Macroramphosus,scolopax,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
4717767,155123,Clupea harengus,ANIMALIA,CHORDATA,CLUPEIFORMES,ACTINOPTERYGII,CLUPEIDAE,Clupea,harengus,,,,"Linnaeus, 1758",Least Concern,,3.1,Increasing,Global
4786868,155494,Stagnicola fuscus,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,LYMNAEIDAE,Stagnicola,fuscus,,,,"(C. Pfeiffer, 1821)",Least Concern,,3.1,Stable,Global & Europe
4795613,155543,Unio pictorum,ANIMALIA,MOLLUSCA,UNIONIDA,BIVALVIA,UNIONIDAE,Unio,pictorum,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
4802896,155580,Sphaerium ovale,ANIMALIA,MOLLUSCA,VENERIDA,BIVALVIA,SPHAERIIDAE,Sphaerium,ovale,,,,"(Férussac, 1807)",Least Concern,,3.1,Unknown,Global
4805799,155596,Stagnicola corvus,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,LYMNAEIDAE,Stagnicola,corvus,,,,"(Gmelin, 1791)",Least Concern,,3.1,Unknown,Global
4806870,155602,Mercuria anatina,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Mercuria,anatina,,,,"(Poiret, 1801)",Least Concern,,3.1,Stable,Global & Europe
4809971,155623,Mytilopsis leucophaeata,ANIMALIA,MOLLUSCA,VENERIDA,BIVALVIA,DREISSENIDAE,Mytilopsis,leucophaeata,,,,"(Conrad, 1831)",Least Concern,,3.1,Unknown,Global
4814654,155649,Bithynia leachii,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,BITHYNIIDAE,Bithynia,leachii,,,,"(Sheppard, 1823)",Least Concern,,3.1,Stable,"Global, Europe & Mediterranean"
4834019,155734,Ecrobia ventrosa,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Ecrobia,ventrosa,,,,"(Montagu, 1803)",Least Concern,,3.1,Unknown,Global
4841963,155782,Euglesa supina,ANIMALIA,MOLLUSCA,VENERIDA,BIVALVIA,SPHAERIIDAE,Euglesa,supina,,,,"(A. Schmidt, 1850)",Least Concern,,3.1,Unknown,Global
4847402,155814,Anisus leucostoma,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,PLANORBIDAE,Anisus,leucostoma,,,,"(Millet, 1813)",Least Concern,,3.1,Stable,Global
4849042,155821,Euglesa pseudosphaerium,ANIMALIA,MOLLUSCA,VENERIDA,BIVALVIA,SPHAERIIDAE,Euglesa,pseudosphaerium,,,,"(J. Favre, 1927)",Least Concern,,3.1,Unknown,Global & Europe
4851683,155835,Hydrobia acuta,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Hydrobia,acuta,,,,"(Draparnaud, 1805)",Least Concern,,3.1,Unknown,Global
4852939,155841,Valvata macrostoma,ANIMALIA,MOLLUSCA,ALLOGASTROPODA,GASTROPODA,VALVATIDAE,Valvata,macrostoma,,,,"Mörch, 1864",Least Concern,,3.1,Decreasing,Global
4855157,155853,Sphaerium rivicola,ANIMALIA,MOLLUSCA,VENERIDA,BIVALVIA,SPHAERIIDAE,Sphaerium,rivicola,,,,"(Lamarck, 1818)",Vulnerable,A2ace,3.1,Unknown,Global
4870767,155940,Hippeutis complanatus,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,PLANORBIDAE,Hippeutis,complanatus,,,,"Linnaeus, 1758",Least Concern,,3.1,Unknown,Global
4879741,155989,Eupaludestrina stagnorum,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,COCHLIOPIDAE,Eupaludestrina,stagnorum,,,,"(Gmelin, 1791)",Least Concern,,3.1,Unknown,Global
4889234,156083,Planorbarius corneus,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,PLANORBIDAE,Planorbarius,corneus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
4894924,156100,Omphiscola glabra,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,LYMNAEIDAE,Omphiscola,glabra,,,,"(O.F. Müller, 1774)",Near Threatened,,3.1,Decreasing,Global & Europe
4898810,156111,Unio tumidus,ANIMALIA,MOLLUSCA,UNIONIDA,BIVALVIA,UNIONIDAE,Unio,tumidus,,,,"Retzius, 1788",Least Concern,,3.1,Unknown,Global
4903350,156120,Physa fontinalis,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,PHYSIDAE,Physa,fontinalis,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
4923169,156302,Xeroplexa intersecta,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,GEOMITRIDAE,Xeroplexa,intersecta,,,,"(Poiret, 1801)",Least Concern,,3.1,Stable,Global & Europe
4924600,15631,Osmerus eperlanus,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,OSMERIDAE,Osmerus,eperlanus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global & Europe
4925632,156313,Helicella itala,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,GEOMITRIDAE,Helicella,itala,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global & Europe
4932605,156359,Helicodonta obvoluta,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HELICODONTIDAE,Helicodonta,obvoluta,,,,"(O.F. Müller, 1774)",Least Concern,,3.1,Stable,Global & Europe
4947368,156455,Merdigera obscura,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ENIDAE,Merdigera,obscura,,,,"(O.F. Müller, 1774)",Least Concern,,3.1,Stable,Global
4949797,156468,Arianta arbustorum,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HELICIDAE,Arianta,arbustorum,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global & Europe
4951506,156479,Ena montana,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ENIDAE,Ena,montana,,,,"(Draparnaud, 1801)",Least Concern,,3.1,Stable,Global & Europe
4957283,156517,Trochulus striolatus,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Trochulus,striolatus,,,,"(C. Pfeiffer, 1828)",Least Concern,,3.1,Stable,Global & Europe
